"shapes","scales.intercept","scales.1","scales.2","scales.3","scales.4","scales.5","scales.6","scales.7","scales.8","scales.9"
3.5972721183055,100.179217224321,0.00285368007872196,-8.20220852474641,-0.00302354578045723,-0.0400160806138259,-1.47761366074169,-0.811395563760685,-4.47765108228077,-1.58619821927595,-0.791440380336067
2.5280153572735,45.5462237218615,0.00144490536723875,-3.85604284628888,-0.00160204816006796,-0.0281294826361656,-0.679404546725333,0.0157052055869969,-0.367705760194895,0,-0.263219880013652
2.27360656527472,73.6350727963993,0.00117165582808086,-2.81885441006746,-0.00134833951623347,-0.0175866038586348,-0.600086943821543,-9.81593548904324,0.459021800513367,-0.139852795199365,-1.18821481888893
2.10144970529835,29.9965530089611,-0.000335662575167855,-2.38824252794022,-0.00198865951950275,-0.00942690195558623,-0.383904937780219,-0.00254882720313128,-0.636480943849204,-0.1721091456359,0
2.04890873007728,31.1930631423551,-0.00173022416500241,-2.94046800779481,-0.00314992128190833,-0.0217831197377649,-0.444546834914911,-0.0859038221074913,-0.331402905628862,0,0
